activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,10983494,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,COCC1=CC(O)N=C(Nc2nc(C)c3ccccc3n2)N1,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '20.71', 'le': '0.38', 'lle': '5.04', 'sei': '6.76'}",CHEMBL2070727,,CHEMBL2070727,6.2,False,http://www.openphacts.org/units/Nanomolar,1662795,=,1,True,=,,Ki,nM,,630.96,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,6.2
,10983495,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,CC1CCN(CC1)C(=O)c2ccc3C(=O)Nc4c(nnn4c3c2)c5ccccc5,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '14.45', 'le': '0.26', 'lle': '2.49', 'sei': '6.72'}",CHEMBL2070726,,CHEMBL2070726,5.6,False,http://www.openphacts.org/units/Nanomolar,1662794,=,1,True,=,,Ki,nM,,2511.89,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,5.6
,10983496,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,COc1cc(\C=N\Nc2ncnc3sc4CCCCc4c23)ccc1O,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '14.95', 'le': '0.29', 'lle': '1.57', 'sei': '6.66'}",CHEMBL1089322,,CHEMBL1089322,5.3,False,http://www.openphacts.org/units/Nanomolar,1662793,=,1,True,=,,Ki,nM,,5011.87,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,5.3
,10983497,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,N=C(NC(=O)C(Cc1ccccc1)N2C(=O)c3ccccc3C2=O)Nc4oc5ccccc5n4,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '11.91', 'le': '0.22', 'lle': '2.2', 'sei': '4.21'}",CHEMBL1362986,,CHEMBL1362986,5.4,False,http://www.openphacts.org/units/Nanomolar,1662792,=,1,True,=,,Ki,nM,,3981.07,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,5.4
,10983498,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,CC1=C(CCOC(=O)C2CCCCC2)C(=O)n3c(N1)nc4ccccc34,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '15.85', 'le': '0.29', 'lle': '2.45', 'sei': '7.32'}",CHEMBL2070725,,CHEMBL2070725,5.6,False,http://www.openphacts.org/units/Nanomolar,1662791,=,1,True,=,,Ki,nM,,2511.89,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,5.6
,10983499,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc2[nH]c3nc(SCC(=O)Nc4ncc(C)s4)nnc3c2c1,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '14.58', 'le': '0.29', 'lle': '2.09', 'sei': '5.6'}",CHEMBL2070724,,CHEMBL2070724,5.4,False,http://www.openphacts.org/units/Nanomolar,1662790,=,1,True,=,,Ki,nM,,3981.07,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,5.4
,10983500,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,CC1=C(C(C(=C(N1)SCC(=O)N)C#N)c2occc2)C(=O)Nc3nc4ccccc4s3,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '11.52', 'le': '0.23', 'lle': '1.76', 'sei': '3.88'}",CHEMBL2070723,,CHEMBL2070723,5.2,False,http://www.openphacts.org/units/Nanomolar,1662789,=,1,True,=,,Ki,nM,,6309.57,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,5.2
,10983501,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,N\C(=N/C(=O)CN1C(=O)C2CCCCC2C1=O)\Nc3nc4ccccc4s3,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '13.75', 'le': '0.27', 'lle': '3.58', 'sei': '4.5'}",CHEMBL2070722,,CHEMBL2070722,5.3,False,http://www.openphacts.org/units/Nanomolar,1662788,=,1,True,=,,Ki,nM,,5011.87,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,5.3
,10983502,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cc1cccc2sc(NC(=O)CNS(=O)(=O)c3cccs3)nc12,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '15.78', 'le': '0.34', 'lle': '3.22', 'sei': '6.58'}",CHEMBL2070721,,CHEMBL2070721,5.8,False,http://www.openphacts.org/units/Nanomolar,1662787,=,1,True,=,,Ki,nM,,1584.89,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,5.8
,10983503,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,NC(=O)C1CCN(CC1)C(=O)c2ccc3c(c2)nc(SCC#N)n4c5ccccc5nc34,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '13.5', 'le': '0.26', 'lle': '3.01', 'sei': '5.11'}",CHEMBL1501213,,CHEMBL1501213,6,False,http://www.openphacts.org/units/Nanomolar,1662786,=,1,True,=,,Ki,nM,,1000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,6
,10983504,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Nc1ccc(cc1)C(=O)Nc2ccc(O)c(c2)c3nc4ccccc4[nH]3,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '16.84', 'le': '0.3', 'lle': '2.03', 'sei': '5.58'}",CHEMBL2070720,,CHEMBL2070720,5.8,False,http://www.openphacts.org/units/Nanomolar,1662785,=,1,True,=,,Ki,nM,,1584.89,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,5.8
,10983505,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cc1cccc2sc(NC(=O)C3CCN(CC3)S(=O)(=O)c4c(C)n[nH]c4C)nc12,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '13.84', 'le': '0.28', 'lle': '3.02', 'sei': '5.55'}",CHEMBL2070719,,CHEMBL2070719,6,False,http://www.openphacts.org/units/Nanomolar,1662784,=,1,True,=,,Ki,nM,,1000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,6
,10983506,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,CCOC(=O)c1nc[nH]c1\N=N\c2c(O)ccc3ccccc23,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '19.01', 'le': '0.35', 'lle': '2.04', 'sei': '5.9'}",CHEMBL2070718,,CHEMBL2070718,5.9,False,http://www.openphacts.org/units/Nanomolar,1662783,=,1,True,=,,Ki,nM,,1258.93,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,5.9
,10983507,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cc1cc(NC(=O)CSc2nc3ccccc3c4nc5ccccc5n24)n[nH]1,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '15.96', 'le': '0.3', 'lle': '2.4', 'sei': '7.05'}",CHEMBL2070717,,CHEMBL2070717,6.2,False,http://www.openphacts.org/units/Nanomolar,1662782,=,1,True,=,,Ki,nM,,630.96,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,6.2
,10983508,[],CHEMBL2073146,Displacement of [3H]ZM241385 from human AA2AR expressed in HEK293T cells after 2 hrs by liquid scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4,,,CHEMBL2069177,J. Med. Chem.,2012.0,"{'bei': '14.12', 'le': '0.28', 'lle': '5.09', 'sei': '5.91'}",CHEMBL192,SILDENAFIL,CHEMBL192,6.7,False,http://www.openphacts.org/units/Nanomolar,1662781,=,1,True,=,,Ki,nM,,199.53,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,pKi,,UO_0000065,,6.7
,10984487,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCNCC3)n4nc(nc24)c5occc5)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2070880,,CHEMBL2070880,,False,http://www.openphacts.org/units/Nanomolar,1662974,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984488,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,CN1CCC(CC1)NC(=O)Nc2nc3nn(C)cc3c4nc(nn24)c5occc5,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2070881,,CHEMBL2070881,,False,http://www.openphacts.org/units/Nanomolar,1662975,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984489,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,CCCN1CCC(CC1)NC(=O)Nc2nc3nn(C)cc3c4nc(nn24)c5occc5,,,CHEMBL2069218,J. Med. Chem.,2012.0,"{'bei': '13.99', 'le': '0.26', 'lle': '3.65', 'sei': '5'}",CHEMBL2070882,,CHEMBL2070882,5.92,False,http://www.openphacts.org/units/Nanomolar,1662976,=,1,True,=,,Ki,nM,,1193,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1193
,10984490,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(CC=C)CC3)n4nc(nc24)c5occc5)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,"{'bei': '13.87', 'le': '0.26', 'lle': '3.81', 'sei': '4.94'}",CHEMBL2070883,,CHEMBL2070883,5.85,False,http://www.openphacts.org/units/Nanomolar,1662977,=,1,True,=,,Ki,nM,,1423,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1423
,10984491,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(CC#C)CC3)n4nc(nc24)c5occc5)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,"{'bei': '14.55', 'le': '0.27', 'lle': '4.61', 'sei': '5.15'}",CHEMBL2070884,,CHEMBL2070884,6.1,False,http://www.openphacts.org/units/Nanomolar,1662978,=,1,True,=,,Ki,nM,,789,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,789
,10984492,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cl.Cn1cc2c(nc(NC(=O)NC3CCN(CC4CCCCC4)CC3)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2070885,,CHEMBL2078778,,False,http://www.openphacts.org/units/Nanomolar,1662979,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984493,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccccc4)CC3)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,"{'bei': '13.32', 'le': '0.25', 'lle': '3.22', 'sei': '5.3'}",CHEMBL2070886,,CHEMBL2070886,6.28,False,http://www.openphacts.org/units/Nanomolar,1662980,=,1,True,=,,Ki,nM,,526,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,526
,10984494,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccc(F)cc4)CC3)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2070887,,CHEMBL2070887,,False,http://www.openphacts.org/units/Nanomolar,1662981,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984495,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccc(Cl)cc4)CC3)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2070888,,CHEMBL2070888,,False,http://www.openphacts.org/units/Nanomolar,1662982,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984496,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc(CN2CCC(CC2)NC(=O)Nc3nc4nn(C)cc4c5nc(nn35)c6occc6)cc1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2070889,,CHEMBL2070889,,False,http://www.openphacts.org/units/Nanomolar,1662983,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984497,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,COc1ccc(CN2CCC(CC2)NC(=O)Nc3nc4nn(C)cc4c5nc(nn35)c6occc6)cc1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2070890,,CHEMBL2070890,,False,http://www.openphacts.org/units/Nanomolar,1662984,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984498,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccc(cc4)C#N)CC3)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,"{'bei': '11.38', 'le': '0.21', 'lle': '2.72', 'sei': '3.98'}",CHEMBL2070891,,CHEMBL2070891,5.65,False,http://www.openphacts.org/units/Nanomolar,1662985,=,1,True,=,,Ki,nM,,2223,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,2223
,10984499,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccc(cc4)[N+](=O)[O-])CC3)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2070892,,CHEMBL2070892,,False,http://www.openphacts.org/units/Nanomolar,1662986,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984500,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(Cc4cccnc4)CC3)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2070893,,CHEMBL2070893,,False,http://www.openphacts.org/units/Nanomolar,1662987,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984501,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccncc4)CC3)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2070894,,CHEMBL2070894,,False,http://www.openphacts.org/units/Nanomolar,1662988,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984502,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,CCOC(=O)CN1CCC(CC1)NC(=O)Nc2nc3nn(C)cc3c4nc(nn24)c5occc5,,,CHEMBL2069218,J. Med. Chem.,2012.0,"{'bei': '12.76', 'le': '0.24', 'lle': '4.54', 'sei': '4.12'}",CHEMBL2071038,,CHEMBL2071038,5.96,False,http://www.openphacts.org/units/Nanomolar,1663136,=,1,True,=,,Ki,nM,,1084,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1084
,10984503,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,CCNC(=O)N1CCC(CC1)NC(=O)Nc2nc3nn(C)cc3c4nc(nn24)c5occc5,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2071039,,CHEMBL2071039,,False,http://www.openphacts.org/units/Nanomolar,1663137,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984504,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,CC(C)NC(=O)N1CCC(CC1)NC(=O)Nc2nc3nn(C)cc3c4nc(nn24)c5occc5,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2071040,,CHEMBL2071040,,False,http://www.openphacts.org/units/Nanomolar,1663138,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984505,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(CC3)C(=O)NC4CCCC4)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2071041,,CHEMBL2071041,,False,http://www.openphacts.org/units/Nanomolar,1663139,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984506,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(CC3)C(=O)NC4CCCCC4)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2071042,,CHEMBL2071042,,False,http://www.openphacts.org/units/Nanomolar,1663140,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984507,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(CC3)C(=O)NC4CCCCCC4)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2071043,,CHEMBL2071043,,False,http://www.openphacts.org/units/Nanomolar,1663141,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984508,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(CC3)C(=O)NCc4ccccc4)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,,CHEMBL2071044,,CHEMBL2071044,,False,http://www.openphacts.org/units/Nanomolar,1663142,>,1,True,>,,Ki,nM,,5000,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,5000
,10984509,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(CC3)C(=O)NCCc4ccccc4)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,"{'bei': '10.85', 'le': '0.2', 'lle': '2.92', 'sei': '3.89'}",CHEMBL2069325,,CHEMBL2069325,5.74,False,http://www.openphacts.org/units/Nanomolar,1663143,=,1,True,=,,Ki,nM,,1842,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1842
,10984510,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(CC3)C(=O)NCCCc4ccccc4)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,"{'bei': '10.66', 'le': '0.2', 'lle': '2.58', 'sei': '3.92'}",CHEMBL2071045,,CHEMBL2071045,5.79,False,http://www.openphacts.org/units/Nanomolar,1663144,=,1,True,=,,Ki,nM,,1641,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1641
,10984511,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(CC3)C(=O)NCc4ccc(F)cc4)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,"{'bei': '10.3', 'le': '0.19', 'lle': '2.58', 'sei': '3.72'}",CHEMBL2071046,,CHEMBL2071046,5.49,False,http://www.openphacts.org/units/Nanomolar,1663145,=,1,True,=,,Ki,nM,,3255,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,3255
,10984512,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cn1cc2c(nc(NC(=O)NC3CCN(CC3)C(=O)NCc4ccc(Cl)cc4)n5nc(nc25)c6occc6)n1,,,CHEMBL2069218,J. Med. Chem.,2012.0,"{'bei': '10.83', 'le': '0.21', 'lle': '2.52', 'sei': '4.03'}",CHEMBL2071047,,CHEMBL2071047,5.94,False,http://www.openphacts.org/units/Nanomolar,1663146,=,1,True,=,,Ki,nM,,1137,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,1137
,10984513,[],CHEMBL2073179,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in CHO cells after 60 mins by scintillation counter,B,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc(CNC(=O)N2CCC(CC2)NC(=O)Nc3nc4nn(C)cc4c5nc(nn35)c6occc6)cc1,,,CHEMBL2069218,J. Med. Chem.,2012.0,"{'bei': '10.5', 'le': '0.19', 'lle': '2.47', 'sei': '3.76'}",CHEMBL2071048,,CHEMBL2071048,5.55,False,http://www.openphacts.org/units/Nanomolar,1663147,=,1,True,=,,Ki,nM,,2813,CHEMBL251,Homo sapiens,Adenosine A2a receptor,9606,,,Ki,nM,UO_0000065,,2813
